"id";"userID";"objectID";"visited_objects";"eventType";"eventValue";"position";"date"
"3394";"1853734";"6224";"33";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:44"
"3395";"2692163";"6255";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:46"
"3396";"2692163";"6256";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:46"
"3397";"2692163";"5892";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:46"
"3398";"2692163";"5932";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:46"
"3399";"2692163";"5876";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:46"
"3400";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:46"
"3401";"2692163";"6255";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:49"
"3402";"2692163";"6256";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:49"
"3403";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:49"
"3404";"2692163";"5892";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:49"
"3405";"2692163";"5932";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:49"
"3406";"2692163";"5876";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:49"
"3407";"2692163";"6255";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:53"
"3408";"2692163";"6256";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:53"
"3409";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:53"
"3410";"2692163";"5892";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:53"
"3411";"2692163";"5932";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:53"
"3412";"2692163";"5876";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:31:53"
"3413";"2692163";"6255";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:00"
"3414";"2692163";"5892";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:00"
"3415";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:00"
"3416";"2692163";"6256";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:00"
"3417";"2692163";"5876";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:00"
"3418";"2692163";"5938";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:00"
"3419";"2692163";"6255";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:06"
"3420";"2692163";"5892";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:06"
"3421";"2692163";"5930";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:06"
"3422";"2692163";"6256";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:06"
"3423";"2692163";"5876";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:06"
"3424";"2692163";"5938";"17";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:06"
"3425";"2692163";"5892";"18";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:21"
"3426";"2692163";"5930";"18";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:21"
"3427";"2692163";"5876";"18";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:21"
"3428";"2692163";"5938";"18";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:21"
"3429";"2692163";"6255";"18";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:21"
"3430";"2692163";"5932";"18";"object_shown_in_list";"1";"recomended";"2018-07-21 08:32:21"
"3431";"1853734";"4788";"34";"object_opened_from_list";"1";"recomended";"2018-07-21 08:33:11"
"3432";"1853734";"4911";"34";"object_shown_in_list";"1";"recomended";"2018-07-21 08:33:13"
"3433";"1853734";"3787";"34";"object_shown_in_list";"1";"recomended";"2018-07-21 08:33:13"
"3434";"1853734";"386";"34";"object_shown_in_list";"1";"recomended";"2018-07-21 08:33:13"
"3435";"1853734";"5600";"34";"object_shown_in_list";"1";"recomended";"2018-07-21 08:33:13"
"3436";"1853734";"3438";"34";"object_shown_in_list";"1";"recomended";"2018-07-21 08:33:13"
"3437";"1853734";"3782";"34";"object_shown_in_list";"1";"recomended";"2018-07-21 08:33:13"
"3438";"1853734";"4788";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:23"
"3439";"1853734";"6096";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:23"
"3440";"1853734";"1687";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:23"
"3441";"1853734";"5600";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:23"
"3442";"1853734";"3438";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:23"
"3443";"1853734";"302";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:23"
"3444";"1853734";"4911";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:42"
"3445";"1853734";"3787";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:42"
"3446";"1853734";"386";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:42"
"3447";"1853734";"5600";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:42"
"3448";"1853734";"3438";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:42"
"3449";"1853734";"3782";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:34:42"
"3450";"1853734";"5725";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:36:47"
"3451";"1853734";"2618";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:36:47"
"3452";"1853734";"1566";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:36:47"
"3453";"1853734";"5726";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:36:47"
"3454";"1853734";"5692";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:36:47"
"3455";"1853734";"408";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:36:47"
"3456";"1853734";"4911";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:37:52"
"3457";"1853734";"3787";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:37:52"
"3458";"1853734";"386";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:37:52"
"3459";"1853734";"5600";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:37:52"
"3460";"1853734";"3438";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:37:52"
"3461";"1853734";"3782";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:37:52"
"3462";"1853734";"74";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:38:06"
"3463";"1853734";"4822";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:38:06"
"3464";"1853734";"5892";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:38:06"
"3465";"1853734";"90";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:38:06"
"3466";"1853734";"1977";"35";"object_shown_in_list";"1";"recomended";"2018-07-21 08:38:06"
